review,num_stars
"Hidden in Tampines Greenridge (a clever location btw) is this Yocha cafe that sells bubble tea and ice cream desserts. I've had the single scoop waffles ($20.40 1 for 1 with #burpplebeyond) and the waffles were quite okay, and the ice cream flavours are not too bad as well. The chocolate honeycomb is thick (although abit too sweet) and the vanilla is aromatic. I will say abit better than average? The bubble tea there is not too bad too though. If you live around the area, this can be considered.",3
"May look like an ordinary fish soup ($4), but I can guarantee you that this is better than most fish soups out there. The soup is not only flavourful from the fish bones and bittergourd, but it gets its umami flavours from the fried garlic that is added in the soup. The fish slices are really super fresh, and has a good bite. Definitely worth a trip down for this.",4
"Tried their roasted pistachio ($5.20) and my oh my, it's one of the best pistachio ice cream I've had. Smooth and creamy, the pistachio flavour is strong in this one. I love how they add some crushed pistachios on top, to provide a different texture and intensify the flavour as well. Really really satisfying.",5
"Finally got the chance to try FATCAT, and I was left impressed by the ice cream flavours and waffles. The Osmanthus Honey had a strong tea flavour, while the Lychee one (can't remember the name) was incredibly refreshing! However, both were abit too sweet. The waffles were really crispy yet soft and fluffy within, really the kind of waffles I was looking for!",4
"One thing I appreciate from Sukiya's outlet at Vivocity is that the seating area is HUGE, giving you loads of space to place the food ingredients you will have � The ingredients themselves are all pretty fresh as well. Service is pretty darn good here as well! Perhaps the flaw was that the soup base was just alright, nothing fancy. With the 30% discount from burpple beyond, it cost about $25.75 all-in per pax, including the free flow drinks and ice cream.",4
"Located in a humble stall in Holland Drive, is Supreme Xiao Long Bao, that serves up pretty authentic Chinese dishes. The zhajiangmian, or black bean noodles ($3.50) may come in a relatively small portion, but the quality is really good. The noodles are firm and chewy, and the sauce has that salty umami kick that makes the noodles really addictive. The xiao long bao ($4.50 for 6) is pretty good as well. The fried dumplings ($4 for 8) is really satisfying as well, as it is pretty filled with loads of ingredients and has the crust I was looking for. Definitely a good find!",4
"Ordering from this stall is a pleasant experience, as you will be greeted by the 2 aunties that were very friendly and courteous. The Kway Chap here is a popular one, and pretty cheap as well. The Kway itself were not soggy or overcooked at all, something I really appreciated as I could hold the whole piece without it breaking apart immediately. The portion given was pretty sizable and the pork intestines were well cleaned! 4 pax amounted to $26 with the addition of duck meat.",5
"I'm glad to see that the quality of the food here has improved over the years, and this Signature Chirashi Don ($29.90 burpple set 1 for 1 with #burpplebeyond) is much better than the one I had when they first opened. Filled with generous amounts of pretty fresh ingredients like salmon, tuna, swordfish and octopus, the bowl was very flavourful and pretty satisfying. Maybe 1 downside will be that the vinegar in the rice may be abit too excessive, making the rice abit too sour for my liking.
I love the miso soup that comes with the Burpple set too, as it is cooked with seafood ingredients, making the soup extra flavourful�",4
"Wanted to try this for the longest time, and I'm glad that I did. The Pulled Pork Eggs Benedict ($14) was just amazing, with fresh ingredients used. The eggs were well poached, the stewed pulled pork was really flavourful and tender and the brioche bread �� bread yard is known for their breads and this really didn't disappoint. The brioche bread was soft and it was perfect as it soaked up all the egg yolk and other sauces �� what a good brunch especially if you work around the area!",5
"One of the popular tendon restaurants around; Tenjin serves pretty good quality tendon bowl, and the Jo Bowl ($14.80) did not disappoint. The ingredients are very really fresh and not too greasy, especially the prawn tempura. Probably one of the best bowls of tendon around in Singapore.
The truffle chawanmushi ($4) was a good appetiser as well, with a strong truffle umami taste.",4
"Now I really wasn't expecting much of food from a bar, but Tipsy Penguin gave me a wonderful surprise. The Gyudon Beef Bowl ($16) was really mind-blowing; the beef slices itself, although not many were given, but they had such a good smoky char flavour and they were so tender as well. The mushrooms were very beautifully sautéed, with such a strong umami flavour � definitely will be back again!",4
"Always been a fan of the ice cream at their original outlet at Tampines, and their outlet here at Race Course Road don't disappoint as well. Their waffles ($6) are beautifully chewy with a slight crunch, and definitely pairs well with their ice cream, which is the sticky gelato type, and their flavours are really good � we got the Earl Grey and Brownie and Cream ($4.50 each) which were very pleasant, especially the Earl Grey as it was smooth and not too overpowering �",5
"Original Single Cheeseburger Set ($13.50): Probably what you call a good quality fast-food burger, that is juicy but not too greasy at the same time. I really enjoyed the fresh greens in the burger itself that makes the burger really much less surfeiting. The skinny fries were pretty good as well, abit better than the usual Macs fries we are familiar with!",4
